Economy;Economy Code;ISO Code;Region;Income Group;Report Year;WORKPLACE SCORE;Can a woman get a job in the same way as a man?;Score;Legal Basis;Does the law prohibit discrimination in employment based on gender?;Score;Legal Basis;Is there legislation on sexual harassment in employment?;Score;Legal Basis;Are there criminal penalties or civil remedies for sexual harassment in employment?;Score;Legal Basis - Criminal Penalties;Legal Basis - Civil Remedies
Nepal;NPL;NPL;South Asia;Lower middle income;1995;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1996;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1997;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1998;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1999;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2000;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2001;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2002;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2003;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2004;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2005;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2006;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2007;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2008;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2009;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2010;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2011;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2012;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2013;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2014;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2015;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;2016;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2017;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2018;75;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2019;100;Yes;1;National Civil Code Act 2017, Art. 91;Yes;1;Labour Act 2017, Sec. 6;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2020;100;Yes;1;National Civil Code Act 2017, Art. 91;Yes;1;Labour Act 2017, Sec. 6;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2021;100;Yes;1;National Civil Code Act 2017, Art. 91;Yes;1;Labour Act 2017, Sec. 6;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2022;100;Yes;1;National Civil Code Act 2017, Art. 91;Yes;1;Labour Act 2017, Sec. 6;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071;Yes;1;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 12;Workplace Sexual Harassment (Prevention) Act, 2071, Sec. 13
Nepal;NPL;NPL;South Asia;Lower middle income;2023;100;Yes;1;National Civil Code Act 2017, Art. 91;Yes;1;Labour Act 2017, Sec. 6;Yes;1;The Sexual Harassment at Workplace (Prevention) Act, 2014 (2071);Yes;1;The Sexual Harassment at Workplace (Prevention) Act, 2014 (2071), Sec. 12;The Sexual Harassment at Workplace (Prevention) Act, 2014 (2071), Sec. 13
Netherlands;NLD;NLD;High income: OECD;High income;1971;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1972;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1973;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1974;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1975;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1976;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1977;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Netherlands;NLD;NLD;High income: OECD;High income;1978;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
