Economy;Economy Code;ISO Code;Region;Income Group;Report Year;ENTREPRENEURSHIP SCORE;Does the law prohibit discrimination in access to credit based on gender?;Score;Legal Basis;Can a woman sign a contract in the same way as a man?;Score;Legal Basis;Can a woman register a business in the same way as a man?;Score;Legal Basis;Can a woman open a bank account in the same way as a man?;Score;Legal Basis
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2018;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Companies and Allied Matters Act, Secs. 18 and 20;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2019;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Companies and Allied Matters Act, Secs. 18 and 20;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2020;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Companies and Allied Matters Act, Secs. 18 and 20;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2021;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Companies and Allied Matters Act, Secs. 18 and 20;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2022;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Companies and Allied Matters Act, Secs. 18 and 20;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2023;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;Companies and Allied Matters Act, Secs. 18 and 20;Yes;1;No restrictions could be located
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1971;75;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;No restrictions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1972;75;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;No restrictions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1973;75;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;No restrictions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1974;75;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;No restrictions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1975;75;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;No restrictions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1976;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1977;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1978;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1979;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1980;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1981;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1982;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1983;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1984;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1985;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1986;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1987;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1988;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1989;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1990;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1991;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1992;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1993;75;No;0;No applicable provisions could be located;Yes;1;Marriage Law of SRMacedonia 37/1973, Arts. 3 and 26;Yes;1;No restrictions could be located;Yes;1;Marriage Law of SR Macedonia 37/1973, Arts. 3 and 26
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1994;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;No restrictions could be located;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1995;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;No restrictions could be located;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1996;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;No restrictions could be located;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1997;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1998;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;1999;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2000;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2001;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2002;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2003;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2004;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law of 1996;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2005;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2006;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2007;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2008;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2009;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2010;75;No;0;No applicable provisions could be located;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2011;100;Yes;1;Law on Prevention and Protection Against Discrimination, Arts. 4, 5(3) and 11;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2012;100;Yes;1;Law on Prevention and Protection Against Discrimination, Arts. 4, 5(3) and 11;Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2013;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2014;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2015;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2016;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2017;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2018;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2019;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2020;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2021;100;Yes;1;Law on Equal Opportunities for Men and Women, Art. 3(4);Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2022;100;Yes;1;"Law on Prevention and Protection from Discrimination, Arts. 3, 4(5), and 5; Law on Equal Opportunities for Women and Men, Art. 3 (4)";Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
North Macedonia;MKD;MKD;Europe & Central Asia;Upper middle income;2023;100;Yes;1;"Law on Prevention and Protection from Discrimination, Arts. 3, 4(5) and 5; Law on Equal Opportunities for Women and Men, Art. 3 (4)";Yes;1;Family Law Act, Arts. 3 and 32;Yes;1;Company Law, Art. 285;Yes;1;Family Law Act, Arts. 3 and 32
Norway;NOR;NOR;High income: OECD;High income;1971;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Norway;NOR;NOR;High income: OECD;High income;1972;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Norway;NOR;NOR;High income: OECD;High income;1973;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Norway;NOR;NOR;High income: OECD;High income;1974;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Norway;NOR;NOR;High income: OECD;High income;1975;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Norway;NOR;NOR;High income: OECD;High income;1976;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Norway;NOR;NOR;High income: OECD;High income;1977;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
