Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MARRIAGE SCORE;Is the law free of legal provisions that require a married woman to obey her husband?;Score;Legal Basis;Can a woman be head of household in the same way as a man?;Score;Legal Basis;Is there legislation specifically addressing domestic violence?;Score;Legal Basis;Can a woman obtain a judgment of divorce in the same way as a man?;Score;Legal Basis;Does a woman have the same rights to remarry as a man?;Score;Legal Basis
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1989;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1990;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1991;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1992;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1993;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1994;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1995;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1996;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1997;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1998;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;1999;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2000;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2001;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2002;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2003;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2004;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2005;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2006;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2007;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2008;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2009;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2010;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2011;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2012;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2013;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2014;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2015;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2016;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2017;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2018;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2019;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2020;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2021;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2022;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Haiti;HTI;HTI;Latin America & Caribbean;Lower middle income;2023;40;Yes;1;Décret du 8 octobre 1982 fixant un nouveau statut à la femme mariée, Art. 2;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;Code civil, Arts. 216 et 265;No;0;Code civil, Art. 213
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1971;20;Yes;1;No restrictions could be located;No;0;Código Civil de 1906, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil de 1906, Art. 143;No;0;Código Civil de 1906 Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1972;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1973;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1974;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1975;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1976;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1977;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1978;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1979;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1980;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1981;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1982;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1983;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1984;20;Yes;1;No restrictions could be located;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1985;20;Yes;1;Código de Familia de 1984, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1986;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1987;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1988;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1989;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1990;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1991;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1992;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1993;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1994;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1995;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1996;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1997;20;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;No;0;No applicable provisions could be located;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1998;40;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;Yes;1;Código Penal, Arts. 179-A - 179-C;No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
Honduras;HND;HND;Latin America & Caribbean;Lower middle income;1999;40;Yes;1;Código de Familia, Art. 40;No;0;Código Civil, Arts. 167 y 239;Yes;1;"Código Penal, Arts. 179-A - 179-C; Ley contra la Violencia Doméstica Decreto 132 de 1997";No;0;Código Civil, Art. 143;No;0;Código Civil, Art. 98
