Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MOBILITY SCORE;Can a woman choose where to live in the same way as a man?;Score;Legal Basis;Can a woman travel outside her home in the same way as a man?;Score;Legal Basis;Can a woman apply for a passport in the same way as a man?;Score;Legal Basis;Can a woman travel outside the country in the same way as a man?;Score;Legal Basis
Niger;NER;NER;Sub-Saharan Africa;Low income;1997;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;1998;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;1999;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2000;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2001;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2002;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2003;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2004;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2005;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2006;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2007;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Passport application form;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2008;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2009;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2010;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2011;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2012;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2013;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2014;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2015;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2016;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2017;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2018;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2019;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2020;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2021;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2022;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Niger;NER;NER;Sub-Saharan Africa;Low income;2023;75;No;0;Code Civil, Art. 215;Yes;1;No restrictions could be located;Yes;1;Décret 2006-232 PRN/MI/D du 21 juillet 2006, Art. 6;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1971;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1972;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1973;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1974;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1975;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1976;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1977;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1978;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1979;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1980;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1981;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1982;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1983;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1984;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1985;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1986;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1987;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1988;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1989;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1990;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1991;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1992;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1993;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1994;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1995;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1996;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1997;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1998;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;1999;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2000;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2001;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2002;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2003;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2004;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2005;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2006;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2007;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2008;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2009;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2010;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2011;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2012;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
Nigeria;NGA;NGA;Sub-Saharan Africa;Lower middle income;2013;50;No;0;"Alberta v Cook (1926) AC 444; Le Mesurier v Le Mesurier 1895 App. Cas. 517";Yes;1;No restrictions could be located;No;0;Passport application procedures;Yes;1;No restrictions could be located
