Economy;Economy Code;ISO Code;Region;Income Group;Report Year;PENSION SCORE;Is the age at which men and women can retire with full pension benefits the same?;Score;Legal Basis;Is the age at which men and women can retire with partial pension benefits the same?;Score;Legal Basis;Is the mandatory retirement age for men and women the same?;Score;Legal Basis;Are periods of absence due to childcare accounted for in pension benefits?;Score;Legal Basis
Korea, Rep.;KOR;KOR;High income: OECD;High income;1980;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1981;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1982;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1983;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1984;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1985;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1986;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1987;75;Yes;1;National Welfare Pension Act of 24 December 1973, Art. 37;Yes;1;National Welfare Pension Act of 24 December 1973, Arts. 37(2) and 38(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1988;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1989;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1990;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1991;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1992;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1993;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1994;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1995;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1996;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1997;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1998;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;1999;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2000;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2001;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2002;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2003;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2004;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2005;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2006;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2007;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2008;75;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;No;0;No applicable provisions could be located
Korea, Rep.;KOR;KOR;High income: OECD;High income;2009;100;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2010;100;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2011;100;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2012;100;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 1986, Arts. 56(2) and 57(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2013;100;Yes;1;National Pension Act of 31 December 1986, Art. 56;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2014;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2015;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2016;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2017;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2018;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2019;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2020;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2021;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2022;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61(1) and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act, Art. 19
Korea, Rep.;KOR;KOR;High income: OECD;High income;2023;100;Yes;1;National Pension Act of 31 December 2011, Art. 61;Yes;1;National Pension Act of 31 December 2011, Arts. 61 and 63(2);Yes;1;No applicable provisions could be located;Yes;1;National Pension Act of 31 December 2011, Art. 19
Kosovo;KSV;XKX;Europe & Central Asia;Upper middle income;1971;25;No;0;Law on Basic Pension of 26 December 1964;No;0;Law on Basic Pension of 26 December 1964;No;0;Law on Basic Pension of 26 December 1964;Yes;1;Law on Basic Pension of 26 December 1964, Art. 125 and 127(3)
Kosovo;KSV;XKX;Europe & Central Asia;Upper middle income;1972;25;No;0;Law on Basic Pension of 26 December 1964;No;0;Law on Basic Pension of 26 December 1964;No;0;Law on Basic Pension of 26 December 1964;Yes;1;Law on Basic Pension of 26 December 1964, Art. 125 and 127(3)
Kosovo;KSV;XKX;Europe & Central Asia;Upper middle income;1973;25;No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 9(1);No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 72;No;0;Law on Basic Pension of 26 December 1964;Yes;1;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 50(3)
Kosovo;KSV;XKX;Europe & Central Asia;Upper middle income;1974;25;No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 9(1);No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 72;No;0;Law on Basic Pension of 26 December 1964;Yes;1;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 50(3)
Kosovo;KSV;XKX;Europe & Central Asia;Upper middle income;1975;25;No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 9(1);No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 72;No;0;Law on Basic Pension of 26 December 1964;Yes;1;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 50(3)
Kosovo;KSV;XKX;Europe & Central Asia;Upper middle income;1976;25;No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 9(1);No;0;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 72;No;0;Law on Basic Pension of 26 December 1964;Yes;1;Law on Basic Rights from Pension and Disability Insurance of 1972, Art. 50(3)
